ZONE_MORPHO;ZONE;NUMECH;P01;D1;D2_A;D2_B;D3;D4H;D4M;D5_A;D5_B;D6;D7;D8H;D8M;D9;D10;COEP
1;002003;150;01;02;42;;034001;14;45;01;;;002003;15;0;15;1;49.27
1;002003;156;01;01;01;;002003;7;50;25;;;024003;8;10;20;1;49.27
1;002003;156;01;02;25;;024003;11;10;53;;;003003;11;35;25;1;49.27
1;002003;156;01;03;53;;003003;12;20;25;;;024003;12;45;25;1;49.27
1;002003;156;01;04;25;;024003;17;30;01;;;002003;19;0;90;1;49.27
1;002003;172;01;01;01;;002003;9;0;51;;;004004;9;5;5;0;49.27
1;002003;172;01;02;51;;004004;10;20;33;;;002001;10;40;20;0;49.27
1;002003;172;01;03;33;;002001;11;50;01;;;002003;12;5;15;0;49.27
1;002003;172;01;04;01;;002003;14;45;41;;;007009;14;55;10;0;49.27
1;002003;172;01;05;41;;007009;15;20;01;;;002003;15;30;10;0;49.27
1;002003;187;01;01;01;;002003;9;30;33;;;004003;9;33;3;0;36.3
1;002003;187;01;02;33;;004003;9;50;33;;;004003;9;52;2;0;36.3
1;002003;187;01;03;33;;004003;10;15;01;;;002003;10;18;3;0;36.3
1;002003;501;01;01;01;;002003;9;0;52;;;004003;9;45;45;0;36.3
1;002003;501;01;02;52;;004003;9;45;01;;;002003;10;30;45;0;36.3
1;002003;501;01;03;01;;002003;17;0;52;;;002003;17;50;50;0;36.3
1;002003;501;01;04;52;;002003;17;50;01;;;002003;18;40;50;0;36.3
1;002003;501;02;01;01;;002003;9;0;52;;;004003;9;45;45;0;36.3
1;002003;501;02;02;52;;004003;9;45;01;;;002003;10;30;45;0;36.3
1;002003;501;02;03;01;;002003;17;0;52;;;002003;17;50;50;0;36.3
1;002003;501;02;04;52;;002003;17;50;01;;;002003;18;40;50;0;36.3
1;002004;016;01;01;01;;002004;7;30;34;;;002004;7;40;10;0;49.27
1;002004;016;01;02;34;;002004;7;50;01;;;002004;7;55;5;0;49.27
1;002004;016;01;03;01;;002004;8;0;11;;;005002;8;10;10;1;49.27
1;002004;016;01;04;11;;005002;17;10;01;;;002004;17;30;20;1;49.27
1;002004;020;01;01;01;;002004;7;0;61;24;;047001;7;35;35;1;46.93
1;002004;020;01;02;63;24;047001;7;40;01;;;002004;8;10;30;1;46.93
1;002004;020;01;03;01;;002004;14;40;32;;;035053;15;0;20;1;46.93
1;002004;020;01;04;32;;035053;16;15;64;24;;047001;16;45;30;1;46.93
1;002004;020;01;05;62;24;047001;17;0;01;;;002004;17;40;40;1;46.93
1;002004;020;02;01;01;;002004;7;30;53;;;003007;7;40;10;1;46.93
1;002004;020;02;02;53;;003007;7;55;12;;;003007;8;0;5;0;46.93
1;002004;020;02;03;12;;003007;12;0;53;;;003007;12;5;5;0;46.93
1;002004;020;02;04;53;;003007;13;25;12;;;003007;13;30;5;0;46.93
1;002004;020;02;05;12;;003007;18;0;01;;;002004;18;10;10;1;46.93
1;002004;020;03;01;01;;002004;7;0;24;;;047001;7;35;35;1;46.93
1;002004;020;03;02;24;;047001;7;35;53;;;047001;7;40;5;0;46.93
1;002004;020;03;03;53;;047001;8;20;24;;;047001;8;25;5;0;46.93
1;002004;020;03;04;24;;047001;17;0;01;;;002004;17;40;40;1;46.93
1;002004;021;01;01;01;;002004;10;15;32;;;002001;10;30;15;0;49.27
1;002004;021;01;02;32;;002001;11;0;01;;;002004;11;30;30;0;49.27
1;002004;021;01;03;01;;002004;11;45;33;;;002001;11;55;10;0;49.27
1;002004;021;01;04;33;;002001;11;55;33;;;002004;11;56;1;0;49.27
1;002004;021;01;05;33;;002004;11;56;01;;;002004;12;0;4;0;49.27
1;002004;022;01;01;01;;002004;10;0;52;;;002002;10;10;10;0;46.93
1;002004;022;01;02;52;;002002;10;10;01;;;002004;10;20;10;0;46.93
1;002004;022;01;03;01;;002004;11;0;32;;;002001;11;5;5;0;46.93
1;002004;022;01;04;32;;002001;11;45;01;;;002004;11;50;5;0;46.93
1;002004;022;01;05;01;;002004;15;30;52;;;004003;16;30;60;0;46.93
1;002004;022;01;06;52;;004003;16;30;01;;;002004;17;30;60;0;46.93
1;002004;022;02;01;01;;002004;7;45;11;;;007006;8;0;15;0;46.93
1;002004;022;02;02;11;;007006;11;50;01;;;002004;12;5;15;0;46.93
1;002004;022;02;03;01;;002004;13;20;11;;;007006;13;35;15;0;46.93
1;002004;022;02;04;11;;007006;17;0;01;;;002004;17;15;15;0;46.93
1;002004;025;01;01;01;;002004;10;30;52;;;004003;11;15;45;0;49.27
1;002004;025;01;02;52;;004003;11;15;01;;;002004;12;0;45;0;49.27
1;002004;033;01;01;01;;002004;10;0;51;;;002001;10;5;5;0;49.27
1;002004;033;01;02;51;;002001;11;0;33;;;002001;11;5;5;0;49.27
1;002004;033;01;03;33;;002001;11;35;33;;;002004;11;40;5;0;49.27
1;002004;033;01;04;33;;002004;12;0;32;;;002001;12;5;5;0;49.27
1;002004;033;01;05;32;;002001;12;30;01;;;002004;12;35;5;0;49.27
1;002004;034;01;01;01;;002004;5;30;11;;;038002;5;50;20;1;37.507
1;002004;034;01;02;11;;038002;13;0;01;;;002004;13;30;30;1;37.507
1;002004;034;02;01;01;;002004;8;0;11;;;001003;8;10;10;1;37.507
1;002004;034;02;02;11;;001003;19;30;01;;;002004;19;40;10;1;37.507
1;002004;035;01;01;01;;002004;15;0;41;;;007003;15;5;5;0;49.27
1;002004;035;01;02;41;;007003;15;30;01;;;002004;15;35;5;0;49.27
1;002004;038;01;01;01;;002004;9;0;11;;;002001;9;5;5;0;36.3
1;002004;038;01;02;11;;002001;12;0;01;;;002004;12;5;5;0;36.3
1;002004;038;01;03;01;;002004;14;55;11;;;002001;15;0;5;0;36.3
1;002004;038;01;04;11;;002001;19;0;01;;;002004;19;5;5;0;36.3
1;002004;038;02;01;01;;002004;11;0;34;;;008002;11;15;15;1;36.3
1;002004;038;02;02;34;;008002;12;30;01;;;002004;12;45;15;1;36.3
1;002004;041;01;01;01;;002004;14;30;54;;;006002;14;50;20;1;36.3
1;002004;041;01;02;54;;006002;17;0;01;;;002004;17;30;30;1;36.3
1;002004;041;02;01;01;;002004;12;0;33;;;002001;12;5;5;0;36.3
1;002004;041;02;02;33;;002001;12;10;01;;;002004;12;15;5;0;36.3
1;002004;041;02;03;01;;002004;14;30;54;;;006002;14;50;20;1;36.3
1;002004;041;02;04;54;;006002;17;0;01;;;002004;17;30;30;1;36.3
1;002004;043;01;01;01;;002004;8;45;11;;;003002;9;0;15;1;36.3
1;002004;043;01;02;11;;003002;12;0;33;;;002004;12;10;10;1;36.3
1;002004;043;01;03;33;;002004;12;10;01;;;002004;12;20;10;0;36.3
1;002004;043;01;04;01;;002004;15;0;54;;;002004;15;5;5;0;36.3
1;002004;043;01;05;54;;002004;17;0;01;;;002004;17;5;5;0;36.3
1;002004;043;02;01;01;;002004;10;0;31;;;002001;10;5;5;0;36.3
1;002004;043;02;02;31;;002001;11;25;01;;;002004;11;30;5;0;36.3
1;002004;043;02;03;01;;002004;12;15;54;;;068001;14;0;105;2;36.3
1;002004;043;02;04;54;;068001;20;45;01;;;002004;21;15;30;1;36.3
1;002004;045;01;01;01;;002004;18;0;32;;;002004;18;5;5;0;49.27
1;002004;045;01;02;32;;002004;18;25;01;;;002004;18;30;5;0;49.27
1;002004;046;02;01;01;;002004;8;30;61;21;;024006;8;50;20;1;37.507
1;002004;046;02;02;63;21;024006;8;50;61;23;;024007;8;55;5;1;37.507
1;002004;046;02;03;63;23;024007;8;55;11;;;024007;9;0;5;1;37.507
1;002004;046;02;04;11;;024007;12;15;51;;;013005;12;25;10;1;37.507
1;002004;046;02;05;51;;013005;13;30;11;;;024007;13;40;10;1;37.507
1;002004;046;02;06;11;;024007;17;30;64;21;;024007;17;35;5;1;37.507
1;002004;046;02;07;62;21;024007;17;35;64;23;;024006;17;40;5;1;37.507
1;002004;046;02;08;62;23;024006;17;40;51;;;002001;17;50;10;1;37.507
1;002004;046;02;09;51;;002001;17;50;01;;;002004;18;5;15;1;37.507
1;002004;046;03;01;01;;002004;8;30;61;21;;024006;8;50;20;1;37.507
1;002004;046;03;02;63;21;024006;8;50;23;;;024006;9;0;10;1;37.507
1;002004;046;03;03;23;;024006;16;0;27;;;024007;16;5;5;0;37.507
1;002004;046;03;04;27;;024007;16;55;23;;;024006;17;0;5;0;37.507
1;002004;046;03;05;23;;024006;17;40;51;;;002001;17;50;10;1;37.507
1;002004;046;03;06;51;;002001;17;50;01;;;002004;18;5;15;1;37.507
1;002004;070;01;01;01;;002004;9;0;61;52;;033004;9;20;20;1;37.507
1;002004;070;01;02;63;52;033004;9;40;01;;;002004;10;0;20;1;37.507
1;002004;070;01;03;01;;002004;10;5;32;;;002001;10;10;5;0;37.507
1;002004;070;01;04;32;;002001;10;30;01;;;002004;10;35;5;0;37.507
1;002004;070;01;05;01;;002004;17;0;32;;;002001;17;5;5;0;37.507
1;002004;070;01;06;32;;002001;17;15;01;;;002004;17;20;5;0;37.507
1;002004;070;01;07;01;;002004;18;30;32;;;002001;18;35;5;0;37.507
1;002004;070;01;08;32;;002001;18;50;01;;;002004;18;55;5;0;37.507
1;002004;070;02;01;01;;002004;9;0;61;52;;033004;9;20;20;1;37.507
1;002004;070;02;02;63;52;033004;9;30;11;;;007051;10;0;30;1;37.507
1;002004;070;02;03;11;;007051;19;20;01;;;002004;19;30;10;0;37.507
1;002004;070;03;01;01;;002004;9;0;52;;;033004;10;20;80;1;37.507
1;002004;070;03;02;52;;033004;10;20;01;;;002004;11;40;80;1;37.507
1;002004;070;03;03;01;;002004;13;40;24;;;007001;13;50;10;0;37.507
1;002004;070;03;04;24;;007001;17;0;01;;;002004;17;10;10;0;37.507
1;002004;070;04;01;01;;002004;7;40;24;;;007001;7;50;10;0;37.507
1;002004;070;04;02;24;;007001;13;0;01;;;002004;13;10;10;0;37.507
1;002004;070;04;03;01;;002004;13;45;24;;;007001;13;55;10;0;37.507
1;002004;070;04;04;24;;007001;17;0;01;;;002004;17;10;10;0;37.507
1;002004;071;01;01;01;;002004;8;0;52;;;002002;8;10;10;0;36.3
1;002004;071;01;02;52;;002002;8;10;01;;;002004;8;20;10;0;36.3
1;002004;071;01;03;01;;002004;9;0;11;;;005006;9;15;15;1;36.3
1;002004;071;01;04;11;;005006;14;0;01;;;002004;14;15;15;1;36.3
1;002004;071;01;05;01;;002004;14;30;52;;;003007;14;45;15;0;36.3
1;002004;071;01;06;52;;003007;14;45;01;;;002004;15;0;15;0;36.3
1;002004;071;01;07;01;;002004;17;15;54;;;005006;17;25;10;1;36.3
1;002004;071;01;08;54;;005006;17;50;11;;;005006;18;0;10;1;36.3
1;002004;071;01;09;11;;005006;22;45;01;;;002004;23;0;15;1;36.3
1;002004;071;02;01;01;;002004;10;30;23;;;008006;10;45;15;0;36.3
1;002004;071;02;02;23;;008006;12;0;01;;;002004;12;15;15;0;36.3
1;002004;071;02;03;01;;002004;13;0;23;;;008006;13;15;15;0;36.3
1;002004;071;02;04;23;;008006;16;30;01;;;002004;16;45;15;0;36.3
1;002004;076;01;01;01;;002004;9;0;52;;;002004;9;15;15;0;36.3
1;002004;076;01;02;52;;002004;9;15;01;;;002004;9;30;15;0;36.3
1;002004;076;01;03;01;;002004;10;30;32;;;002001;10;40;10;0;36.3
1;002004;076;01;04;32;;002001;11;30;01;;;002004;11;40;10;0;36.3
1;002004;076;01;05;01;;002004;15;0;54;;;002002;15;10;10;0;36.3
1;002004;076;01;06;54;;002002;16;0;32;;;008004;16;10;10;0;36.3
1;002004;076;01;07;32;;008004;17;0;01;;;002004;17;10;10;0;36.3
1;002004;076;01;08;01;;002004;18;30;12;;;022001;18;45;15;1;36.3
1;002004;076;01;09;12;;022001;21;0;01;;;002004;21;15;15;1;36.3
1;002004;076;02;01;01;;002004;9;0;11;;;003005;9;15;15;0;36.3
1;002004;076;02;02;11;;003005;12;0;53;;;002001;12;15;15;0;36.3
1;002004;076;02;03;53;;002001;15;0;11;;;003005;15;15;15;0;36.3
1;002004;076;02;04;11;;003005;18;30;01;;;002004;18;45;15;0;36.3
1;002004;078;01;01;01;;002004;10;0;33;;;003005;10;10;10;0;49.27
1;002004;078;01;02;33;;003005;10;30;01;;;002004;10;40;10;0;49.27
1;002004;078;01;03;01;;002004;12;0;53;;;003005;12;15;15;0;49.27
1;002004;078;01;04;53;;003005;13;45;01;;;002004;14;0;15;0;49.27
1;002004;078;01;05;01;;002004;15;0;32;;;002001;15;10;10;0;49.27
1;002004;078;01;06;32;;002001;15;30;52;;;002003;16;15;45;0;49.27
1;002004;078;01;07;52;;002003;16;15;01;;;002004;17;0;45;0;49.27
1;002004;080;01;01;01;;002004;9;30;11;;;055051;10;0;30;1;49.27
1;002004;080;01;02;11;;055051;19;0;01;;;002004;19;30;30;1;49.27
1;002004;084;01;01;01;;002004;10;0;12;;;005001;10;15;15;1;46.93
1;002004;084;01;02;12;;005001;12;30;01;;;002004;12;45;15;1;46.93
1;002004;084;01;03;01;;002004;17;0;12;;;004001;17;20;20;1;46.93
1;002004;084;01;04;12;;004001;21;0;01;;;002004;21;25;25;1;46.93
1;002004;084;02;01;01;;002004;12;30;41;;;022004;13;10;40;1;46.93
1;002004;084;02;02;41;;022004;17;0;01;;;002004;17;20;20;1;46.93
1;002004;084;02;03;01;;002004;17;25;54;;;008003;17;40;15;0;46.93
1;002004;086;01;01;01;;002004;10;15;41;;;003003;10;20;5;0;49.27
1;002004;086;01;02;41;;003003;11;10;33;;;007003;11;20;10;0;49.27
1;002004;086;01;03;33;;007003;11;50;01;;;002004;12;0;10;0;49.27
1;002004;086;01;04;01;;002004;14;15;51;;;004003;14;30;15;0;49.27
1;002004;086;01;05;51;;004003;17;0;01;;;002004;17;15;15;0;49.27
1;002004;086;01;06;01;;002004;18;15;54;;;032004;18;45;30;1;49.27
1;002004;086;01;07;54;;032004;21;40;01;;;002004;22;10;30;1;49.27
1;002004;090;02;01;02;;027002;6;0;01;;;002004;6;20;20;1;36.3
1;002004;090;02;02;01;;002004;9;0;33;;;002004;9;10;10;0;36.3
1;002004;090;02;03;33;;002004;9;15;52;;;004004;10;12;57;0;36.3
1;002004;090;02;04;52;;004004;10;12;01;;;002004;11;10;58;0;36.3
1;002004;090;02;05;01;;002004;15;0;52;;;004004;16;0;60;0;36.3
1;002004;090;02;06;52;;004004;16;0;01;;;002004;17;0;60;0;36.3
1;002004;090;02;07;01;;002004;18;10;02;;;027002;18;35;25;1;36.3
1;002004;092;01;01;01;;002004;13;30;43;;;003007;13;50;20;0;49.27
1;002004;092;01;02;43;;003007;14;40;52;;;002001;15;46;66;0;49.27
1;002004;092;01;03;52;;002001;15;46;01;;;002004;16;52;66;0;49.27
1;002004;103;01;01;01;;002004;9;30;33;;;002001;9;40;10;0;36.3
1;002004;103;01;02;33;;002001;11;0;32;;;002001;11;5;5;0;36.3
1;002004;103;01;03;32;;002001;11;30;01;;;002004;11;45;15;0;36.3
1;002004;103;02;01;01;;002004;9;0;23;;;016006;9;40;40;1;36.3
1;002004;103;02;02;23;;016006;15;0;54;;;002001;15;30;30;0;36.3
1;002004;103;02;03;54;;002001;17;0;01;;;002004;17;10;10;0;36.3
1;002004;103;02;04;01;;002004;17;30;51;;;002003;17;45;15;0;36.3
1;002004;103;02;05;51;;002003;18;45;01;;;002004;19;0;15;0;36.3
1;002004;105;01;01;01;;002004;14;0;32;;;006051;14;15;15;1;49.27
1;002004;105;01;02;32;;006051;15;15;01;;;002004;15;30;15;1;49.27
1;002004;106;01;01;01;;002004;7;45;11;;;035051;8;30;45;1;37.507
1;002004;106;01;02;11;;035051;12;0;53;;;035051;12;5;5;0;37.507
1;002004;106;01;03;53;;035051;14;0;11;;;035051;14;5;5;0;37.507
1;002004;106;01;04;11;;035051;17;30;01;;;002004;18;45;75;1;37.507
1;002004;106;02;01;01;;002004;7;30;11;;;007001;7;45;15;0;37.507
1;002004;106;02;02;11;;007001;18;0;41;;;007005;18;5;5;0;37.507
1;002004;106;02;03;41;;007005;18;45;01;;;002004;18;55;10;0;37.507
1;002004;106;03;01;01;;002004;7;30;25;;;007006;7;45;15;1;37.507
1;002004;106;03;02;25;;007006;12;0;53;;;006051;12;15;15;1;37.507
1;002004;106;03;03;53;;006051;13;45;25;;;007006;14;0;15;1;37.507
1;002004;106;03;04;25;;007006;17;15;01;;;002004;17;30;15;1;37.507
1;002004;106;03;05;01;;002004;17;40;51;;;002004;17;45;5;0;37.507
1;002004;106;03;06;51;;002004;19;30;01;;;002004;19;35;5;0;37.507
1;002004;106;03;07;01;;002004;23;15;52;;;001001;23;50;35;0;37.507
1;002004;106;03;08;52;;001001;23;50;01;;;002004;24;25;35;0;37.507
1;002004;106;04;01;01;;002004;7;30;51;;;013007;7;45;15;1;37.507
1;002004;106;04;02;51;;013007;8;15;01;;;002004;9;30;75;1;37.507
1;002004;106;04;03;01;;002004;10;0;24;;;007005;10;8;8;0;37.507
1;002004;106;04;04;24;;007005;12;0;01;;;002004;12;8;8;0;37.507
1;002004;106;04;05;01;;002004;13;0;24;;;007005;13;8;8;0;37.507
1;002004;106;04;06;24;;007005;15;0;01;;;002004;15;10;10;0;37.507
1;002004;121;01;01;01;;002004;9;0;53;;;003002;9;15;15;0;36.3
1;002004;121;01;02;53;;003002;10;30;54;;;002003;10;50;20;0;36.3
1;002004;121;01;03;54;;002003;12;0;01;;;002004;12;10;10;0;36.3
1;002004;121;01;04;01;;002004;13;30;53;;;003002;13;35;5;1;36.3
1;002004;121;01;05;53;;003002;14;40;54;;;009002;14;50;10;1;36.3
1;002004;121;01;06;54;;009002;16;30;54;;;002003;16;45;15;1;36.3
1;002004;121;01;07;54;;002003;17;30;01;;;002004;17;35;5;1;36.3
1;002004;122;01;01;01;;002004;20;0;33;;;002004;20;5;5;0;49.27
1;002004;122;01;02;33;;002004;21;0;01;;;002004;21;5;5;0;49.27
1;002004;124;01;01;01;;002004;7;45;11;;;003003;7;50;5;0;49.27
1;002004;124;01;02;11;;003003;11;30;01;;;002004;11;35;5;0;49.27
1;002004;124;01;03;01;;002004;13;25;11;;;003003;13;30;5;0;49.27
1;002004;124;01;04;11;;003003;16;30;01;;;002004;16;35;5;0;49.27
1;002004;124;01;05;01;;002004;18;45;54;;;026002;19;5;20;1;49.27
1;002004;128;01;01;01;;002004;10;0;42;;;003004;10;5;5;0;36.3
1;002004;128;01;02;42;;003004;10;30;52;;;003005;11;0;30;0;36.3
1;002004;128;01;03;52;;003005;11;0;01;;;002004;11;30;30;0;36.3
1;002004;128;01;04;01;;002004;16;30;52;;;003001;17;0;30;0;36.3
1;002004;128;01;05;52;;003001;17;0;01;;;002004;17;30;30;0;36.3
1;002004;128;01;06;01;;002004;23;30;52;;;003001;23;55;25;0;36.3
1;002004;128;01;07;52;;003001;23;55;01;;;002004;24;20;25;0;36.3
1;002004;128;02;01;01;;002004;10;0;42;;;003004;10;5;5;0;36.3
1;002004;128;02;02;42;;003004;10;30;52;;;003005;11;0;30;0;36.3
1;002004;128;02;03;52;;003005;11;0;01;;;002004;11;30;30;0;36.3
1;002004;129;01;01;01;;002004;8;15;11;;;076003;9;0;45;1;36.3
1;002004;129;01;02;11;;076003;12;30;53;;;076054;12;45;15;1;36.3
1;002004;129;01;03;53;;076054;13;0;11;;;076003;13;15;15;1;36.3
1;002004;129;01;04;11;;076003;17;30;64;11;;079002;18;0;30;1;36.3
1;002004;129;01;05;62;11;079002;19;0;01;;;002004;20;0;60;1;36.3
1;002004;129;02;01;01;;002004;8;0;11;;;079002;8;50;50;1;36.3
1;002004;129;02;02;11;;079002;12;30;53;;;079002;12;35;5;0;36.3
1;002004;129;02;03;53;;079002;14;0;11;;;079002;14;5;5;0;36.3
1;002004;129;02;04;11;;079002;19;0;01;;;002004;20;0;60;1;36.3
1;002004;147;01;01;01;;002004;8;55;41;;;002004;8;57;2;0;49.27
1;002004;147;01;02;41;;002004;9;30;01;;;002004;9;32;2;0;49.27
1;002004;147;01;03;01;;002004;10;0;33;;;004003;10;20;20;0;49.27
1;002004;147;01;04;33;;004003;12;0;01;;;002004;12;30;30;0;49.27
1;002004;154;01;01;01;;002004;9;0;42;;;005002;9;25;25;1;49.27
1;002004;154;01;02;42;;005002;11;0;01;;;002004;11;20;20;1;49.27
1;002004;154;01;03;01;;002004;11;30;54;;;021001;12;0;30;1;49.27
1;002004;154;01;04;54;;021001;17;0;01;;;002004;17;30;30;1;49.27
1;002004;166;01;01;01;;002004;6;15;33;;;002003;6;23;8;1;36.3
1;002004;166;01;02;33;;002003;6;25;01;;;002004;6;30;5;1;36.3
1;002004;166;01;03;01;;002004;11;30;12;;;003001;11;45;15;0;36.3
1;002004;166;01;04;12;;003001;12;45;01;;;002004;13;0;15;0;36.3
1;002004;166;01;05;01;;002004;19;0;51;;;002004;19;5;5;0;36.3
1;002004;166;01;06;51;;002004;21;55;01;;;002004;22;0;5;0;36.3
1;002004;166;02;01;01;;002004;10;30;33;;;002001;10;35;5;0;36.3
1;002004;166;02;02;33;;002001;11;0;01;;;002004;11;10;10;0;36.3
1;002004;166;02;03;01;;002004;11;30;41;;;003005;11;45;15;0;36.3
1;002004;166;02;04;41;;003005;12;15;01;;;002004;12;30;15;0;36.3
1;002004;166;02;05;01;;002004;19;0;54;;;002004;19;5;5;0;36.3
1;002004;166;02;06;54;;002004;21;55;01;;;002004;22;0;5;0;36.3
1;002004;168;01;01;01;;002004;8;45;51;;;031051;9;15;30;1;36.3
1;002004;168;01;02;51;;031051;14;30;32;;;002002;15;15;45;1;36.3
1;002004;168;01;03;32;;002002;15;30;01;;;002004;15;40;10;0;36.3
1;002004;168;01;04;01;;002004;17;55;51;;;002004;18;0;5;0;36.3
1;002004;168;01;05;51;;002004;19;30;01;;;002004;19;35;5;0;36.3
1;002004;168;02;01;01;;002004;8;30;11;;;038001;8;50;20;1;36.3
1;002004;168;02;02;11;;038001;13;0;53;;;038001;13;10;10;0;36.3
1;002004;168;02;03;53;;038001;13;50;11;;;038001;14;0;10;0;36.3
1;002004;168;02;04;11;;038001;18;0;01;;;002004;18;20;20;1;36.3
1;002004;168;02;05;01;;002004;18;25;51;;;002004;18;30;5;0;36.3
1;002004;168;02;06;51;;002004;19;30;01;;;002004;19;35;5;0;36.3
1;002004;171;02;01;01;;002004;8;20;61;22;;002001;8;25;5;0;46.93
1;002004;171;02;02;63;22;002001;8;30;33;;;002001;8;35;5;0;46.93
1;002004;171;02;03;33;;002001;9;0;01;;;002004;9;5;5;0;46.93
1;002004;171;02;04;01;;002004;9;10;52;;;007003;9;20;10;0;46.93
1;002004;171;02;05;52;;007003;9;20;01;;;002004;9;30;10;0;46.93
1;002004;171;02;06;01;;002004;11;20;64;22;;002001;11;25;5;0;46.93
1;002004;171;02;07;62;22;002001;11;30;01;;;002004;11;35;5;0;46.93
1;002004;171;02;08;01;;002004;13;20;61;22;;002001;13;25;5;0;46.93
1;002004;171;02;09;63;22;002001;13;30;01;;;002004;13;35;5;0;46.93
1;002004;171;02;10;01;;002004;16;20;64;22;;002001;16;25;5;0;46.93
1;002004;171;02;11;62;22;002001;16;30;01;;;002004;16;35;5;0;46.93
1;002004;171;03;01;01;;002004;8;20;22;;;002001;8;25;5;0;46.93
1;002004;171;03;02;22;;002001;11;30;01;;;002004;11;35;5;0;46.93
1;002004;171;03;03;01;;002004;13;20;22;;;002001;13;25;5;0;46.93
1;002004;171;03;04;22;;002001;16;30;01;;;002004;16;35;5;0;46.93
1;002004;182;01;01;01;;002004;9;0;43;;;003002;9;10;10;0;46.93
1;002004;182;01;02;43;;003002;10;0;54;;;008005;10;15;15;0;46.93
1;002004;182;01;03;54;;008005;11;30;01;;;002004;11;35;5;0;46.93
1;002004;182;01;04;01;;002004;15;15;54;;;002004;15;25;10;0;46.93
1;002004;182;01;05;54;;002004;17;0;01;;;002004;17;10;10;0;46.93
1;002004;182;02;01;01;;002004;10;0;41;;;002004;10;5;5;0;46.93
1;002004;182;02;02;41;;002004;11;0;01;;;002004;11;5;5;0;46.93
1;002004;182;02;03;01;;002004;16;0;41;;;002004;16;10;10;0;46.93
1;002004;182;02;04;41;;002004;17;30;01;;;002004;17;40;10;0;46.93
1;002004;182;03;01;01;;002004;8;20;22;;;003003;8;25;5;0;46.93
1;002004;182;03;02;22;;003003;11;30;01;;;002004;11;35;5;0;46.93
1;002004;182;03;03;01;;002004;13;20;22;;;003003;13;25;5;0;46.93
1;002004;182;03;04;22;;003003;16;30;01;;;002004;16;35;5;0;46.93
1;003001;006;01;01;01;;003001;11;0;33;;;003007;11;5;5;0;79.486
1;003001;006;01;02;33;;003007;11;20;33;;;003001;11;22;2;0;79.486
1;003001;006;01;03;33;;003001;11;30;01;;;003001;11;35;5;0;79.486
1;003001;033;01;01;01;;003001;9;0;33;;;004002;9;15;15;0;74.152
1;003001;033;01;02;33;;004002;10;0;01;;;003001;10;15;15;0;74.152
1;003001;155;01;01;01;;003001;10;0;41;;;003007;10;5;5;0;74.152
1;003001;155;01;02;41;;003007;10;20;01;;;003001;10;25;5;0;74.152
1;003002;001;01;01;01;;003002;8;45;51;;;003003;9;0;15;0;25.437
1;003002;001;01;02;51;;003003;10;0;01;;;003002;10;15;15;0;25.437
1;003002;001;01;03;01;;003002;11;0;33;;;003005;11;5;5;1;25.437
1;003002;001;01;04;33;;003005;11;5;11;;;038051;11;20;15;1;25.437
1;003002;001;01;05;11;;038051;20;0;54;;;003006;20;20;20;1;25.437
1;003002;001;01;06;54;;003006;21;0;01;;;003002;21;20;20;1;25.437
1;003002;001;02;01;01;;003002;8;25;61;22;;003003;8;30;5;0;25.437
1;003002;001;02;02;63;22;003003;8;30;01;;;003002;8;35;5;0;25.437
1;003002;001;02;03;01;;003002;9;30;33;;;003006;9;35;5;1;25.437
1;003002;001;02;04;33;;003006;9;40;11;;;038051;10;0;20;1;25.437
1;003002;001;02;05;11;;038051;20;0;01;;;003002;20;20;20;1;25.437
1;003002;001;03;01;01;;003002;8;30;22;;;003003;8;35;5;0;25.437
1;003002;001;03;02;22;;003003;16;45;01;;;003002;16;50;5;0;25.437
1;003002;001;04;01;01;;003002;8;30;22;;;003003;8;35;5;0;25.437
1;003002;001;04;02;22;;003003;16;45;01;;;003002;16;50;5;0;25.437
1;003002;032;01;01;01;;003002;9;0;33;;;003002;9;3;3;0;74.152
1;003002;032;01;02;33;;003002;9;5;33;;;003003;9;10;5;0;74.152
1;003002;032;01;03;33;;003003;9;15;33;;;003002;9;20;5;0;74.152
1;003002;032;01;04;33;;003002;9;25;01;;;003002;9;30;5;0;74.152
1;003002;032;01;05;01;;003002;15;0;32;;;007004;15;20;20;0;74.152
1;003002;032;01;06;32;;007004;15;50;01;;;003002;16;10;20;0;74.152
1;003002;047;01;01;01;;003002;9;30;51;;;057003;10;0;30;1;74.152
1;003002;047;01;02;51;;057003;12;30;01;;;003002;13;0;30;1;74.152
1;003002;047;01;03;01;;003002;15;30;34;;;003002;15;35;5;0;74.152
1;003002;047;01;04;34;;003002;15;45;01;;;003002;15;50;5;0;74.152
1;003002;058;01;01;01;;003002;10;35;41;;;002004;10;45;10;0;79.486
1;003002;058;01;02;41;;002004;11;15;01;;;003002;11;30;15;0;79.486
1;003002;058;01;03;01;;003002;14;15;52;;;002003;14;52;37;0;79.486
1;003002;058;01;04;52;;002003;14;52;01;;;003002;15;29;37;0;79.486
1;003002;058;02;01;01;;003002;8;0;33;;;003002;8;5;5;0;79.486
1;003002;058;02;02;33;;003002;8;10;01;;;003002;8;15;5;0;79.486
1;003002;058;02;03;01;;003002;8;30;43;;;024003;9;0;30;1;79.486
1;003002;058;02;04;43;;024003;9;45;32;;;002001;10;5;20;1;79.486
1;003002;058;02;05;32;;002001;10;30;01;;;003002;10;40;10;0;79.486
